,EID
999,ENSMUSG00000006442
1000,ENSMUSG00000006445
1001,ENSMUSG00000006456
1002,ENSMUSG00000006457
1003,ENSMUSG00000006462
1004,ENSMUSG00000006463
1005,ENSMUSG00000006464
1006,ENSMUSG00000006469
1007,ENSMUSG00000006471
1008,ENSMUSG00000006476
1009,ENSMUSG00000006488
1010,ENSMUSG00000006490
1011,ENSMUSG00000006494
1012,ENSMUSG00000006498
1013,ENSMUSG00000006517
1014,ENSMUSG00000006519
1015,ENSMUSG00000006522
1016,ENSMUSG00000006526
1017,ENSMUSG00000006527
1018,ENSMUSG00000006529
1019,ENSMUSG00000006538
1020,ENSMUSG00000006542
1021,ENSMUSG00000006546
1022,ENSMUSG00000006567
1023,ENSMUSG00000006570
1024,ENSMUSG00000006574
1025,ENSMUSG00000006575
1026,ENSMUSG00000006576
1027,ENSMUSG00000006585
1028,ENSMUSG00000006586
1029,ENSMUSG00000006587
1030,ENSMUSG00000006589
1031,ENSMUSG00000006599
1032,ENSMUSG00000006611
1033,ENSMUSG00000006641
1034,ENSMUSG00000006642
1035,ENSMUSG00000006649
1036,ENSMUSG00000006651
1037,ENSMUSG00000006673
1038,ENSMUSG00000006675
1039,ENSMUSG00000006676
1040,ENSMUSG00000006678
1041,ENSMUSG00000006699
1042,ENSMUSG00000006705
1043,ENSMUSG00000006711
1044,ENSMUSG00000006715
1045,ENSMUSG00000006717
1046,ENSMUSG00000006720
1047,ENSMUSG00000006724
1048,ENSMUSG00000006728
1049,ENSMUSG00000006731
1050,ENSMUSG00000006732
1051,ENSMUSG00000006736
1052,ENSMUSG00000006740
1053,ENSMUSG00000006763
1054,ENSMUSG00000006764
1055,ENSMUSG00000006777
1056,ENSMUSG00000006782
1057,ENSMUSG00000006784
1058,ENSMUSG00000006800
1059,ENSMUSG00000006818
1060,ENSMUSG00000006850
1061,ENSMUSG00000006906
1062,ENSMUSG00000006920
1063,ENSMUSG00000006930
1064,ENSMUSG00000006931
1065,ENSMUSG00000006932
1066,ENSMUSG00000006941
1067,ENSMUSG00000006948
1068,ENSMUSG00000006958
1069,ENSMUSG00000006998
1070,ENSMUSG00000007021
1071,ENSMUSG00000007029
1072,ENSMUSG00000007030
1073,ENSMUSG00000007033
1074,ENSMUSG00000007034
1075,ENSMUSG00000007035
1076,ENSMUSG00000007036
1077,ENSMUSG00000007038
1078,ENSMUSG00000007039
1079,ENSMUSG00000007041
1080,ENSMUSG00000007050
1081,ENSMUSG00000007080
1082,ENSMUSG00000007097
1083,ENSMUSG00000007107
1084,ENSMUSG00000007122
1085,ENSMUSG00000007207
1086,ENSMUSG00000007209
1087,ENSMUSG00000007216
1088,ENSMUSG00000007279
1089,ENSMUSG00000007338
1090,ENSMUSG00000007379
1091,ENSMUSG00000007411
1092,ENSMUSG00000007415
1093,ENSMUSG00000007440
1094,ENSMUSG00000007457
1095,ENSMUSG00000007458
1096,ENSMUSG00000007476
1097,ENSMUSG00000007480
1098,ENSMUSG00000007564
1099,ENSMUSG00000007570
1100,ENSMUSG00000007589
1101,ENSMUSG00000007591
1102,ENSMUSG00000007594
1103,ENSMUSG00000007603
1104,ENSMUSG00000007610
1105,ENSMUSG00000007613
1106,ENSMUSG00000007617
1107,ENSMUSG00000007646
1108,ENSMUSG00000007653
1109,ENSMUSG00000007655
1110,ENSMUSG00000007656
1111,ENSMUSG00000007659
1112,ENSMUSG00000007670
1113,ENSMUSG00000007682
1114,ENSMUSG00000007721
1115,ENSMUSG00000007739
1116,ENSMUSG00000007777
1117,ENSMUSG00000007783
1118,ENSMUSG00000007805
1119,ENSMUSG00000007812
1120,ENSMUSG00000007815
1121,ENSMUSG00000007817
1122,ENSMUSG00000007827
1123,ENSMUSG00000007833
1124,ENSMUSG00000007836
1125,ENSMUSG00000007837
1126,ENSMUSG00000007850
1127,ENSMUSG00000007867
1128,ENSMUSG00000007872
1129,ENSMUSG00000007877
1130,ENSMUSG00000007880
1131,ENSMUSG00000007888
1132,ENSMUSG00000007891
1133,ENSMUSG00000007892
1134,ENSMUSG00000007907
1135,ENSMUSG00000007908
1136,ENSMUSG00000007944
1137,ENSMUSG00000007946
1138,ENSMUSG00000007950
1139,ENSMUSG00000007987
1140,ENSMUSG00000007989
1141,ENSMUSG00000008028
1142,ENSMUSG00000008035
1143,ENSMUSG00000008036
1144,ENSMUSG00000008090
1145,ENSMUSG00000008129
1146,ENSMUSG00000008136
1147,ENSMUSG00000008140
1148,ENSMUSG00000008153
1149,ENSMUSG00000008167
1150,ENSMUSG00000008193
1151,ENSMUSG00000008200
1152,ENSMUSG00000008206
1153,ENSMUSG00000008226
1154,ENSMUSG00000008301
1155,ENSMUSG00000008305
1156,ENSMUSG00000008307
1157,ENSMUSG00000008318
1158,ENSMUSG00000008333
1159,ENSMUSG00000008348
1160,ENSMUSG00000008373
1161,ENSMUSG00000008384
1162,ENSMUSG00000008393
1163,ENSMUSG00000008398
1164,ENSMUSG00000008429
1165,ENSMUSG00000008435
1166,ENSMUSG00000008438
1167,ENSMUSG00000008450
1168,ENSMUSG00000008461
1169,ENSMUSG00000008475
1170,ENSMUSG00000008482
1171,ENSMUSG00000008489
1172,ENSMUSG00000008496
1173,ENSMUSG00000008540
1174,ENSMUSG00000008575
1175,ENSMUSG00000008590
1176,ENSMUSG00000008601
1177,ENSMUSG00000008604
1178,ENSMUSG00000008658
1179,ENSMUSG00000008668
1180,ENSMUSG00000008682
1181,ENSMUSG00000008683
1182,ENSMUSG00000008690
1183,ENSMUSG00000008730
1184,ENSMUSG00000008734
1185,ENSMUSG00000008763
1186,ENSMUSG00000008789
1187,ENSMUSG00000008813
1188,ENSMUSG00000008822
1189,ENSMUSG00000008843
1190,ENSMUSG00000008845
1191,ENSMUSG00000008855
1192,ENSMUSG00000008859
1193,ENSMUSG00000008874
1194,ENSMUSG00000008892
1195,ENSMUSG00000008932
1196,ENSMUSG00000008958
1197,ENSMUSG00000008976
1198,ENSMUSG00000008999
1199,ENSMUSG00000009013
1200,ENSMUSG00000009030
1201,ENSMUSG00000009035
1202,ENSMUSG00000009047
1203,ENSMUSG00000009070
1204,ENSMUSG00000009073
1205,ENSMUSG00000009075
1206,ENSMUSG00000009076
1207,ENSMUSG00000009079
1208,ENSMUSG00000009090
1209,ENSMUSG00000009092
1210,ENSMUSG00000009093
1211,ENSMUSG00000009097
1212,ENSMUSG00000009108
1213,ENSMUSG00000009112
1214,ENSMUSG00000009114
1215,ENSMUSG00000009115
1216,ENSMUSG00000009145
1217,ENSMUSG00000009185
1218,ENSMUSG00000009207
1219,ENSMUSG00000009210
1220,ENSMUSG00000009214
1221,ENSMUSG00000009216
1222,ENSMUSG00000009246
1223,ENSMUSG00000009248
1224,ENSMUSG00000009281
1225,ENSMUSG00000009291
1226,ENSMUSG00000009292
1227,ENSMUSG00000009293
1228,ENSMUSG00000009350
1229,ENSMUSG00000009356
1230,ENSMUSG00000009376
1231,ENSMUSG00000009378
1232,ENSMUSG00000009394
1233,ENSMUSG00000009406
1234,ENSMUSG00000009418
1235,ENSMUSG00000009470
1236,ENSMUSG00000009471
1237,ENSMUSG00000009487
1238,ENSMUSG00000009535
1239,ENSMUSG00000009545
1240,ENSMUSG00000009549
1241,ENSMUSG00000009551
1242,ENSMUSG00000009555
1243,ENSMUSG00000009563
1244,ENSMUSG00000009566
1245,ENSMUSG00000009569
1246,ENSMUSG00000009575
1247,ENSMUSG00000009580
1248,ENSMUSG00000009585
1249,ENSMUSG00000009588
1250,ENSMUSG00000009596
1251,ENSMUSG00000009614
1252,ENSMUSG00000009621
1253,ENSMUSG00000009628
1254,ENSMUSG00000009630
1255,ENSMUSG00000009633
1256,ENSMUSG00000009640
1257,ENSMUSG00000009646
1258,ENSMUSG00000009647
1259,ENSMUSG00000009654
1260,ENSMUSG00000009670
1261,ENSMUSG00000009681
1262,ENSMUSG00000009687
1263,ENSMUSG00000009731
1264,ENSMUSG00000009733
1265,ENSMUSG00000009734
1266,ENSMUSG00000009739
1267,ENSMUSG00000009741
1268,ENSMUSG00000009772
1269,ENSMUSG00000009828
1270,ENSMUSG00000009863
1271,ENSMUSG00000009876
1272,ENSMUSG00000009894
1273,ENSMUSG00000009900
1274,ENSMUSG00000009905
1275,ENSMUSG00000009907
1276,ENSMUSG00000009927
1277,ENSMUSG00000009941
1278,ENSMUSG00000009995
1279,ENSMUSG00000010021
1280,ENSMUSG00000010025
1281,ENSMUSG00000010044
1282,ENSMUSG00000010045
1283,ENSMUSG00000010047
1284,ENSMUSG00000010048
1285,ENSMUSG00000010051
1286,ENSMUSG00000010054
1287,ENSMUSG00000010057
1288,ENSMUSG00000010064
1289,ENSMUSG00000010066
1290,ENSMUSG00000010067
1291,ENSMUSG00000010080
1292,ENSMUSG00000010086
1293,ENSMUSG00000010095
1294,ENSMUSG00000010097
1295,ENSMUSG00000010110
1296,ENSMUSG00000010122
1297,ENSMUSG00000010136
1298,ENSMUSG00000010142
1299,ENSMUSG00000010154
1300,ENSMUSG00000010175
1301,ENSMUSG00000010205
1302,ENSMUSG00000010277
1303,ENSMUSG00000010290
1304,ENSMUSG00000010307
1305,ENSMUSG00000010311
1306,ENSMUSG00000010342
1307,ENSMUSG00000010358
1308,ENSMUSG00000010362
1309,ENSMUSG00000010376
1310,ENSMUSG00000010392
1311,ENSMUSG00000010406
1312,ENSMUSG00000010435
1313,ENSMUSG00000010453
1314,ENSMUSG00000010461
1315,ENSMUSG00000010476
1316,ENSMUSG00000010492
1317,ENSMUSG00000010505
1318,ENSMUSG00000010517
1319,ENSMUSG00000010529
1320,ENSMUSG00000010538
1321,ENSMUSG00000010554
1322,ENSMUSG00000010592
1323,ENSMUSG00000010601
1324,ENSMUSG00000010607
1325,ENSMUSG00000010608
1326,ENSMUSG00000010609
1327,ENSMUSG00000010651
1328,ENSMUSG00000010660
1329,ENSMUSG00000010663
1330,ENSMUSG00000010721
1331,ENSMUSG00000010751
1332,ENSMUSG00000010755
1333,ENSMUSG00000010760
1334,ENSMUSG00000010796
1335,ENSMUSG00000010797
1336,ENSMUSG00000010803
1337,ENSMUSG00000010825
1338,ENSMUSG00000010830
1339,ENSMUSG00000010841
1340,ENSMUSG00000010911
1341,ENSMUSG00000010914
1342,ENSMUSG00000010936
1343,ENSMUSG00000011008
1344,ENSMUSG00000011034
1345,ENSMUSG00000011096
1346,ENSMUSG00000011114
1347,ENSMUSG00000011118
1348,ENSMUSG00000011148
1349,ENSMUSG00000011154
1350,ENSMUSG00000011158
1351,ENSMUSG00000011171
1352,ENSMUSG00000011179
1353,ENSMUSG00000011254
1354,ENSMUSG00000011256
1355,ENSMUSG00000011257
1356,ENSMUSG00000011263
1357,ENSMUSG00000011267
1358,ENSMUSG00000011305
1359,ENSMUSG00000011306
1360,ENSMUSG00000011349
1361,ENSMUSG00000011382
1362,ENSMUSG00000011427
1363,ENSMUSG00000011463
1364,ENSMUSG00000011486
1365,ENSMUSG00000011589
1366,ENSMUSG00000011632
1367,ENSMUSG00000011658
1368,ENSMUSG00000011751
1369,ENSMUSG00000011752
1370,ENSMUSG00000011831
1371,ENSMUSG00000011832
1372,ENSMUSG00000011837
1373,ENSMUSG00000011877
1374,ENSMUSG00000011884
1375,ENSMUSG00000011958
1376,ENSMUSG00000011960
1377,ENSMUSG00000012017
1378,ENSMUSG00000012042
1379,ENSMUSG00000012076
1380,ENSMUSG00000012114
1381,ENSMUSG00000012117
1382,ENSMUSG00000012123
1383,ENSMUSG00000012126
1384,ENSMUSG00000012187
1385,ENSMUSG00000012211
1386,ENSMUSG00000012282
1387,ENSMUSG00000012296
1388,ENSMUSG00000012350
1389,ENSMUSG00000012396
1390,ENSMUSG00000012405
1391,ENSMUSG00000012422
1392,ENSMUSG00000012428
1393,ENSMUSG00000012429
1394,ENSMUSG00000012443
1395,ENSMUSG00000012483
1396,ENSMUSG00000012519
1397,ENSMUSG00000012520
1398,ENSMUSG00000012535
1399,ENSMUSG00000012609
1400,ENSMUSG00000012640
1401,ENSMUSG00000012705
1402,ENSMUSG00000012777
1403,ENSMUSG00000012819
1404,ENSMUSG00000012848
1405,ENSMUSG00000012889
1406,ENSMUSG00000013033
1407,ENSMUSG00000013076
1408,ENSMUSG00000013083
1409,ENSMUSG00000013089
1410,ENSMUSG00000013091
1411,ENSMUSG00000013150
1412,ENSMUSG00000013155
1413,ENSMUSG00000013158
1414,ENSMUSG00000013160
1415,ENSMUSG00000013236
1416,ENSMUSG00000013275
1417,ENSMUSG00000013338
1418,ENSMUSG00000013353
1419,ENSMUSG00000013367
1420,ENSMUSG00000013415
1421,ENSMUSG00000013418
1422,ENSMUSG00000013419
1423,ENSMUSG00000013465
1424,ENSMUSG00000013483
1425,ENSMUSG00000013495
1426,ENSMUSG00000013523
1427,ENSMUSG00000013539
1428,ENSMUSG00000013562
1429,ENSMUSG00000013584
1430,ENSMUSG00000013593
1431,ENSMUSG00000013611
1432,ENSMUSG00000013622
1433,ENSMUSG00000013629
1434,ENSMUSG00000013643
1435,ENSMUSG00000013646
1436,ENSMUSG00000013653
1437,ENSMUSG00000013662
1438,ENSMUSG00000013663
1439,ENSMUSG00000013668
1440,ENSMUSG00000013698
1441,ENSMUSG00000013701
1442,ENSMUSG00000013707
1443,ENSMUSG00000013736
1444,ENSMUSG00000013766
1445,ENSMUSG00000013787
1446,ENSMUSG00000013822
1447,ENSMUSG00000013833
1448,ENSMUSG00000013846
1449,ENSMUSG00000013858
1450,ENSMUSG00000013878
1451,ENSMUSG00000013921
1452,ENSMUSG00000013928
1453,ENSMUSG00000013936
1454,ENSMUSG00000013973
1455,ENSMUSG00000013974
1456,ENSMUSG00000013997
1457,ENSMUSG00000014030
1458,ENSMUSG00000014039
1459,ENSMUSG00000014074
1460,ENSMUSG00000014075
1461,ENSMUSG00000014077
1462,ENSMUSG00000014104
1463,ENSMUSG00000014158
1464,ENSMUSG00000014164
1465,ENSMUSG00000014177
1466,ENSMUSG00000014195
1467,ENSMUSG00000014198
1468,ENSMUSG00000014226
1469,ENSMUSG00000014232
1470,ENSMUSG00000014243
1471,ENSMUSG00000014245
1472,ENSMUSG00000014294
1473,ENSMUSG00000014301
1474,ENSMUSG00000014303
1475,ENSMUSG00000014313
1476,ENSMUSG00000014329
1477,ENSMUSG00000014349
1478,ENSMUSG00000014351
1479,ENSMUSG00000014353
1480,ENSMUSG00000014355
1481,ENSMUSG00000014361
1482,ENSMUSG00000014402
1483,ENSMUSG00000014418
1484,ENSMUSG00000014426
1485,ENSMUSG00000014444
1486,ENSMUSG00000014453
1487,ENSMUSG00000014470
1488,ENSMUSG00000014496
1489,ENSMUSG00000014498
1490,ENSMUSG00000014503
1491,ENSMUSG00000014504
1492,ENSMUSG00000014529
1493,ENSMUSG00000014542
1494,ENSMUSG00000014543
1495,ENSMUSG00000014547
1496,ENSMUSG00000014550
1497,ENSMUSG00000014551
1498,ENSMUSG00000014554
1499,ENSMUSG00000014592
1500,ENSMUSG00000014599
1501,ENSMUSG00000014601
1502,ENSMUSG00000014602
1503,ENSMUSG00000014603
1504,ENSMUSG00000014606
1505,ENSMUSG00000014609
1506,ENSMUSG00000014633
1507,ENSMUSG00000014668
1508,ENSMUSG00000014686
1509,ENSMUSG00000014704
1510,ENSMUSG00000014725
1511,ENSMUSG00000014747
1512,ENSMUSG00000014748
1513,ENSMUSG00000014763
1514,ENSMUSG00000014767
1515,ENSMUSG00000014769
1516,ENSMUSG00000014771
1517,ENSMUSG00000014773
1518,ENSMUSG00000014776
1519,ENSMUSG00000014778
1520,ENSMUSG00000014782
1521,ENSMUSG00000014786
1522,ENSMUSG00000014791
1523,ENSMUSG00000014813
1524,ENSMUSG00000014837
1525,ENSMUSG00000014846
1526,ENSMUSG00000014850
1527,ENSMUSG00000014852
1528,ENSMUSG00000014856
1529,ENSMUSG00000014859
1530,ENSMUSG00000014867
1531,ENSMUSG00000014873
1532,ENSMUSG00000014905
1533,ENSMUSG00000014907
1534,ENSMUSG00000014932
1535,ENSMUSG00000014956
1536,ENSMUSG00000014959
1537,ENSMUSG00000014980
1538,ENSMUSG00000015001
1539,ENSMUSG00000015002
1540,ENSMUSG00000015013
1541,ENSMUSG00000015016
1542,ENSMUSG00000015023
1543,ENSMUSG00000015027
1544,ENSMUSG00000015053
1545,ENSMUSG00000015083
1546,ENSMUSG00000015085
1547,ENSMUSG00000015087
1548,ENSMUSG00000015090
1549,ENSMUSG00000015092
1550,ENSMUSG00000015093
1551,ENSMUSG00000015094
1552,ENSMUSG00000015095
1553,ENSMUSG00000015112
1554,ENSMUSG00000015120
1555,ENSMUSG00000015126
1556,ENSMUSG00000015127
1557,ENSMUSG00000015133
1558,ENSMUSG00000015134
1559,ENSMUSG00000015143
1560,ENSMUSG00000015149
1561,ENSMUSG00000015165
1562,ENSMUSG00000015176
1563,ENSMUSG00000015189
1564,ENSMUSG00000015202
1565,ENSMUSG00000015214
1566,ENSMUSG00000015217
1567,ENSMUSG00000015222
1568,ENSMUSG00000015224
1569,ENSMUSG00000015242
1570,ENSMUSG00000015243
1571,ENSMUSG00000015247
1572,ENSMUSG00000015289
1573,ENSMUSG00000015290
1574,ENSMUSG00000015291
1575,ENSMUSG00000015305
1576,ENSMUSG00000015312
1577,ENSMUSG00000015314
1578,ENSMUSG00000015316
1579,ENSMUSG00000015335
1580,ENSMUSG00000015337
1581,ENSMUSG00000015340
1582,ENSMUSG00000015341
1583,ENSMUSG00000015342
1584,ENSMUSG00000015354
1585,ENSMUSG00000015355
1586,ENSMUSG00000015357
1587,ENSMUSG00000015363
1588,ENSMUSG00000015365
1589,ENSMUSG00000015377
1590,ENSMUSG00000015396
1591,ENSMUSG00000015401
1592,ENSMUSG00000015405
1593,ENSMUSG00000015437
1594,ENSMUSG00000015441
1595,ENSMUSG00000015443
1596,ENSMUSG00000015452
1597,ENSMUSG00000015461
1598,ENSMUSG00000015467
1599,ENSMUSG00000015468
1600,ENSMUSG00000015474
1601,ENSMUSG00000015476
1602,ENSMUSG00000015478
1603,ENSMUSG00000015484
1604,ENSMUSG00000015488
1605,ENSMUSG00000015501
1606,ENSMUSG00000015519
1607,ENSMUSG00000015522
1608,ENSMUSG00000015533
1609,ENSMUSG00000015536
1610,ENSMUSG00000015542
1611,ENSMUSG00000015568
1612,ENSMUSG00000015575
1613,ENSMUSG00000015579
1614,ENSMUSG00000015597
1615,ENSMUSG00000015599
1616,ENSMUSG00000015605
1617,ENSMUSG00000015619
1618,ENSMUSG00000015627
1619,ENSMUSG00000015647
1620,ENSMUSG00000015652
1621,ENSMUSG00000015653
1622,ENSMUSG00000015656
1623,ENSMUSG00000015659
1624,ENSMUSG00000015665
1625,ENSMUSG00000015668
1626,ENSMUSG00000015671
1627,ENSMUSG00000015672
1628,ENSMUSG00000015697
1629,ENSMUSG00000015702
1630,ENSMUSG00000015709
1631,ENSMUSG00000015711
1632,ENSMUSG00000015714
1633,ENSMUSG00000015721
1634,ENSMUSG00000015733
1635,ENSMUSG00000015745
1636,ENSMUSG00000015747
1637,ENSMUSG00000015748
1638,ENSMUSG00000015749
1639,ENSMUSG00000015750
1640,ENSMUSG00000015755
1641,ENSMUSG00000015757
1642,ENSMUSG00000015759
1643,ENSMUSG00000015766
1644,ENSMUSG00000015776
1645,ENSMUSG00000015787
1646,ENSMUSG00000015790
1647,ENSMUSG00000015804
1648,ENSMUSG00000015806
1649,ENSMUSG00000015812
1650,ENSMUSG00000015829
1651,ENSMUSG00000015837
1652,ENSMUSG00000015839
1653,ENSMUSG00000015843
1654,ENSMUSG00000015846
1655,ENSMUSG00000015850
1656,ENSMUSG00000015852
1657,ENSMUSG00000015854
1658,ENSMUSG00000015869
1659,ENSMUSG00000015879
1660,ENSMUSG00000015880
1661,ENSMUSG00000015882
1662,ENSMUSG00000015889
1663,ENSMUSG00000015890
1664,ENSMUSG00000015932
1665,ENSMUSG00000015937
1666,ENSMUSG00000015942
1667,ENSMUSG00000015943
1668,ENSMUSG00000015944
1669,ENSMUSG00000015947
1670,ENSMUSG00000015950
1671,ENSMUSG00000015957
1672,ENSMUSG00000015961
1673,ENSMUSG00000015962
1674,ENSMUSG00000015966
1675,ENSMUSG00000015968
1676,ENSMUSG00000015970
1677,ENSMUSG00000015971
1678,ENSMUSG00000015980
1679,ENSMUSG00000015981
1680,ENSMUSG00000015994
1681,ENSMUSG00000016018
1682,ENSMUSG00000016024
1683,ENSMUSG00000016028
1684,ENSMUSG00000016087
1685,ENSMUSG00000016128
1686,ENSMUSG00000016150
1687,ENSMUSG00000016179
1688,ENSMUSG00000016181
1689,ENSMUSG00000016194
1690,ENSMUSG00000016200
1691,ENSMUSG00000016206
1692,ENSMUSG00000016239
1693,ENSMUSG00000016252
1694,ENSMUSG00000016253
1695,ENSMUSG00000016255
1696,ENSMUSG00000016256
1697,ENSMUSG00000016257
1698,ENSMUSG00000016262
1699,ENSMUSG00000016283
1700,ENSMUSG00000016308
1701,ENSMUSG00000016319
1702,ENSMUSG00000016327
1703,ENSMUSG00000016344
1704,ENSMUSG00000016346
1705,ENSMUSG00000016349
1706,ENSMUSG00000016356
1707,ENSMUSG00000016382
1708,ENSMUSG00000016386
1709,ENSMUSG00000016409
1710,ENSMUSG00000016427
1711,ENSMUSG00000016458
1712,ENSMUSG00000016477
1713,ENSMUSG00000016481
1714,ENSMUSG00000016487
1715,ENSMUSG00000016493
1716,ENSMUSG00000016494
1717,ENSMUSG00000016495
1718,ENSMUSG00000016496
1719,ENSMUSG00000016498
1720,ENSMUSG00000016503
1721,ENSMUSG00000016510
1722,ENSMUSG00000016520
1723,ENSMUSG00000016524
1724,ENSMUSG00000016526
1725,ENSMUSG00000016528
1726,ENSMUSG00000016529
1727,ENSMUSG00000016534
1728,ENSMUSG00000016541
1729,ENSMUSG00000016552
1730,ENSMUSG00000016554
1731,ENSMUSG00000016559
1732,ENSMUSG00000016619
1733,ENSMUSG00000016624
1734,ENSMUSG00000016626
1735,ENSMUSG00000016637
1736,ENSMUSG00000016664
1737,ENSMUSG00000016756
1738,ENSMUSG00000016757
1739,ENSMUSG00000016758
1740,ENSMUSG00000016763
1741,ENSMUSG00000016831
1742,ENSMUSG00000016833
1743,ENSMUSG00000016918
1744,ENSMUSG00000016921
1745,ENSMUSG00000016933
1746,ENSMUSG00000016940
1747,ENSMUSG00000016942
1748,ENSMUSG00000016946
1749,ENSMUSG00000016982
1750,ENSMUSG00000016984
1751,ENSMUSG00000016995
1752,ENSMUSG00000016998
1753,ENSMUSG00000017000
1754,ENSMUSG00000017002
1755,ENSMUSG00000017003
1756,ENSMUSG00000017004
1757,ENSMUSG00000017007
1758,ENSMUSG00000017009
1759,ENSMUSG00000017049
1760,ENSMUSG00000017057
1761,ENSMUSG00000017064
1762,ENSMUSG00000017119
1763,ENSMUSG00000017132
1764,ENSMUSG00000017144
1765,ENSMUSG00000017146
1766,ENSMUSG00000017165
1767,ENSMUSG00000017167
1768,ENSMUSG00000017176
1769,ENSMUSG00000017188
1770,ENSMUSG00000017195
1771,ENSMUSG00000017204
1772,ENSMUSG00000017210
1773,ENSMUSG00000017211
1774,ENSMUSG00000017221
1775,ENSMUSG00000017264
1776,ENSMUSG00000017286
1777,ENSMUSG00000017288
1778,ENSMUSG00000017291
1779,ENSMUSG00000017299
1780,ENSMUSG00000017300
1781,ENSMUSG00000017307
1782,ENSMUSG00000017309
1783,ENSMUSG00000017310
1784,ENSMUSG00000017311
1785,ENSMUSG00000017314
1786,ENSMUSG00000017316
1787,ENSMUSG00000017344
1788,ENSMUSG00000017376
1789,ENSMUSG00000017386
1790,ENSMUSG00000017390
1791,ENSMUSG00000017400
1792,ENSMUSG00000017404
1793,ENSMUSG00000017405
1794,ENSMUSG00000017412
1795,ENSMUSG00000017417
1796,ENSMUSG00000017418
1797,ENSMUSG00000017421
1798,ENSMUSG00000017428
1799,ENSMUSG00000017446
1800,ENSMUSG00000017453
1801,ENSMUSG00000017466
1802,ENSMUSG00000017478
1803,ENSMUSG00000017485
1804,ENSMUSG00000017491
1805,ENSMUSG00000017493
1806,ENSMUSG00000017499
1807,ENSMUSG00000017548
1808,ENSMUSG00000017550
1809,ENSMUSG00000017561
1810,ENSMUSG00000017588
1811,ENSMUSG00000017607
1812,ENSMUSG00000017615
1813,ENSMUSG00000017631
1814,ENSMUSG00000017639
1815,ENSMUSG00000017652
1816,ENSMUSG00000017664
1817,ENSMUSG00000017667
1818,ENSMUSG00000017670
1819,ENSMUSG00000017677
1820,ENSMUSG00000017679
1821,ENSMUSG00000017686
1822,ENSMUSG00000017688
1823,ENSMUSG00000017692
1824,ENSMUSG00000017697
1825,ENSMUSG00000017707
1826,ENSMUSG00000017713
1827,ENSMUSG00000017715
1828,ENSMUSG00000017716
1829,ENSMUSG00000017718
1830,ENSMUSG00000017720
1831,ENSMUSG00000017721
1832,ENSMUSG00000017723
1833,ENSMUSG00000017724
1834,ENSMUSG00000017733
1835,ENSMUSG00000017734
1836,ENSMUSG00000017737
1837,ENSMUSG00000017740
1838,ENSMUSG00000017747
1839,ENSMUSG00000017754
1840,ENSMUSG00000017756
1841,ENSMUSG00000017760
1842,ENSMUSG00000017764
1843,ENSMUSG00000017765
1844,ENSMUSG00000017767
1845,ENSMUSG00000017774
1846,ENSMUSG00000017776
1847,ENSMUSG00000017778
1848,ENSMUSG00000017781
1849,ENSMUSG00000017801
1850,ENSMUSG00000017802
1851,ENSMUSG00000017817
1852,ENSMUSG00000017830
1853,ENSMUSG00000017831
1854,ENSMUSG00000017832
1855,ENSMUSG00000017837
1856,ENSMUSG00000017843
1857,ENSMUSG00000017858
1858,ENSMUSG00000017861
1859,ENSMUSG00000017868
1860,ENSMUSG00000017897
1861,ENSMUSG00000017922
1862,ENSMUSG00000017929
1863,ENSMUSG00000017943
1864,ENSMUSG00000017950
1865,ENSMUSG00000017969
1866,ENSMUSG00000017978
1867,ENSMUSG00000017999
1868,ENSMUSG00000018001
1869,ENSMUSG00000018008
1870,ENSMUSG00000018012
1871,ENSMUSG00000018040
1872,ENSMUSG00000018042
1873,ENSMUSG00000018068
1874,ENSMUSG00000018076
1875,ENSMUSG00000018102
1876,ENSMUSG00000018126
1877,ENSMUSG00000018143
1878,ENSMUSG00000018160
1879,ENSMUSG00000018166
1880,ENSMUSG00000018167
1881,ENSMUSG00000018168
1882,ENSMUSG00000018169
1883,ENSMUSG00000018171
1884,ENSMUSG00000018189
1885,ENSMUSG00000018196
1886,ENSMUSG00000018199
1887,ENSMUSG00000018209
1888,ENSMUSG00000018211
1889,ENSMUSG00000018217
1890,ENSMUSG00000018238
1891,ENSMUSG00000018239
1892,ENSMUSG00000018259
1893,ENSMUSG00000018263
1894,ENSMUSG00000018286
1895,ENSMUSG00000018287
1896,ENSMUSG00000018293
1897,ENSMUSG00000018322
1898,ENSMUSG00000018326
1899,ENSMUSG00000018334
1900,ENSMUSG00000018339
1901,ENSMUSG00000018340
1902,ENSMUSG00000018341
1903,ENSMUSG00000018347
1904,ENSMUSG00000018362
1905,ENSMUSG00000018363
1906,ENSMUSG00000018372
1907,ENSMUSG00000018377
1908,ENSMUSG00000018378
1909,ENSMUSG00000018379
1910,ENSMUSG00000018381
1911,ENSMUSG00000018387
1912,ENSMUSG00000018395
1913,ENSMUSG00000018398
1914,ENSMUSG00000018401
1915,ENSMUSG00000018405
1916,ENSMUSG00000018411
1917,ENSMUSG00000018412
1918,ENSMUSG00000018415
1919,ENSMUSG00000018417
1920,ENSMUSG00000018425
1921,ENSMUSG00000018427
